tweet_text,is_there_an_emotion_directed_at_a_brand_or_product,target
marissa mayer mention quotmobile cursorquot sxsw demo next gen google maps really impressive btw,Positive emotion,0.0
marissa mayer google speaking sxsw mobile phone usage google maps surpassed online use past couple months,Positive emotion,0.0
marissa mayer talks future google maps discusses hotpot answer locationbased ratings recommendations sxsw kek,Positive emotion,0.0
marissa mayer vp consumer products google great job sxsw audience tons respect google w location,Positive emotion,0.0
marissa mayer quotour focus location based servicesquot demoed hotpot google maps vector maps augmented reality sxsw webvisions,Positive emotion,0.0
marissa mayer google wil connect digital amp physical worlds mobile link sxsw,Positive emotion,0.0
marissa mayer checkins fun get thats google testing loyalty offers watch foursquare sxsw,Positive emotion,0.0
marissa mayer google maps better customer service quicker responses sxsw fh,Negative emotion,1.0
marissa mayer google connect digital amp physical worlds mobile link google sxsw mobile hotpot,Positive emotion,0.0
marissa mayer location contextual discovery enable mobile devices make us efficient eg google places w hotpot sxsw,Positive emotion,0.0
nothing says douche cake like walking around ipad like iphone sxsw,Negative emotion,1.0
crowley says hard feelings towards google dodgeball experience says would good partner sxsw checkins,Positive emotion,0.0
really amazing see many people putting apples notes app ipad sxsw,Negative emotion,1.0
really amazing see many people putting apples notes app ipad sxsw link,Negative emotion,1.0
google web fontspretty sxsw tradeshow link,Positive emotion,0.0
chrome web store google calls html5 hot tub sxsw steamy hot nerds,Positive emotion,0.0
apple grabbed tablet mindshare sxsw rim owns one popular events foodspotting mnbuzz link,Positive emotion,0.0
mention sure use free app checking bands sxsw link,Positive emotion,0.0
enjoying berkowitz talk rfid ncfimpact mobile retail would carry nfc phone google bullish sxsw ballroom e,Positive emotion,0.0
mention best thing ive heard sxsw quoti gave ipad 2 money japan relief dont need ipad 2mention mention sxswgood,Negative emotion,1.0
rt globalbestaward holler gram ipad itunes store link via mention sxswsters great app madebymany,Positive emotion,0.0
next big thing hmmm rt mention google launch major new social network called circles possibly today link sxsw,Positive emotion,0.0
quotable gt rt \x89ûïmention quotapple elegant fascist company americaquot flipboard sxsw,Negative emotion,1.0
mention blogging ipad notes next step hope great time sxsw,Positive emotion,0.0
somebody write app lets consistently type quotshitquot goddamn iphone hey sxsw jump,Negative emotion,1.0
excited sxsw tomorrow leaving austin 8am see googles mention 330pm still working schedule,Positive emotion,0.0
talking ipads usefulness developers nerds sxsw,Positive emotion,0.0
redbull bpm dj ipad app powering party sxsw dtas mention republic live link,Positive emotion,0.0
come celebrate w charity water tonight google throwin party jump start sxsw week right studentsforcleanwaterorg rsvp,Positive emotion,0.0
google labs fusion tables made election day foursquare visualization possible sxsw pr,Positive emotion,0.0
im late finally gsdm google sxsw great surprise b greeted lovely lindsay stillman gon na b good night,Positive emotion,0.0
everyone buy mention app new ipad day birth happy happy sxsw gsdm,Positive emotion,0.0
buy ipad mention makeshift sxsw apple store launch day fuck respect much wwsxsw,Negative emotion,1.0
walk lady bird lake lovely google maps travel times trusted sxsw,Negative emotion,1.0
quotby law averages better buzzquot rt mention quotgoogle circles quot sxsw,Positive emotion,0.0
ironic tee usurped ipad 2 hipster geek startup chic fashion item years sxsw,Positive emotion,0.0
ipad calendar frankeninterface designed one interface metaphor uses another tapworthy sxsw,Negative emotion,1.0
sxsw macallan formula successful day sxsw good sessions ipad glass macallan single malt link,Positive emotion,0.0
mention wait ipad 2 also sale sxsw,Positive emotion,0.0
music location mobile recording meet mention ios android updates time sxsw link,Positive emotion,0.0
sxsw enchantment mention quotno one uses windows voluntarilyquot quotapple greatest collection egomaniacs historyquot haha,Negative emotion,1.0
sxsw enchantment mention quotsell dream steve jobs doesnt say iphone 188 partsatampt made ppl suicidal chinese,Negative emotion,1.0
mention check rt mention sxsw free app festival explorer find bands want see music tastes link,Positive emotion,0.0
mention check mention awesome dj skills ipad u sxsw,Positive emotion,0.0
mention check 2011 south southwest interactive iphone ipad musthave apps sites tools mention link sxsw,Positive emotion,0.0
mention check eventseekr app launching sxsw keep updated parties android link iphone app way,Positive emotion,0.0
mention check smyle android web group chat shared location media whiteboarding thanks sxsw app,Positive emotion,0.0
check quotmistakes made building netflix iphonequot going cool always learn mistakes sxsw,Positive emotion,0.0
mention check latest stream apples store sxsw link ipad2 come playsxsw,Positive emotion,0.0
mention check latest stream apples store sxsw link ipad2 wait playsxsw,Positive emotion,0.0
launched popup apple store sxsw quotvintagequot store format mostly ipods snarky employees ah good old days,Negative emotion,1.0
saveustechies panel sxsw getting great start video surui carbon project google link,Positive emotion,0.0
stupid technology always fail important times sxsw w iphone laptop blackberry thing working pen,Negative emotion,1.0
official people using ipad 2 take photos look weird sxsw,Negative emotion,1.0
official well presenting filmaster iphone contest worlds best mobile apps sxsw link,Positive emotion,0.0
official im buying ipad sxsw elevate,Positive emotion,0.0
pretty excited apple pop store coming sxsw link,Positive emotion,0.0
pretty excited mention ipad session uxdes sxsw,Positive emotion,0.0
pretty excited iphone stop working sxsw atampt,Negative emotion,1.0
excited see hls dynamic video ad insertion tv everywhere working ipad2 later today sxsw popup apple store,Positive emotion,0.0
ipad2 rocks sxsw mention apple pop store link,Positive emotion,0.0
first computer kid atari 800 kids first computer ipad able couldnt sxsw,Positive emotion,0.0
crowdbeacon put together guide sxsw link latest update iphone app going sick,Positive emotion,0.0
second day business apple popup store appears trending sxsw vb mention apple store sxsw pic link,Positive emotion,0.0
sxsw conf everyone mac ipad including happened pc becoming obsolete,Positive emotion,0.0
mention congrats first ipad 2 sxsw,Positive emotion,0.0
mention congrats iphone app featured sxsw,Positive emotion,0.0
mention congratulations winning android award sxsw,Positive emotion,0.0
mention congratulations sent seesmic android phone sxsw,Positive emotion,0.0
trying 2 convince mention 2 watch launch google social network sxsw didnt know going comedy,Negative emotion,1.0
mention cool means watch ustream skyfire browser iphone safari doesnt work fun sxsw,Positive emotion,0.0
could cool rt mention google launch major new social network called circles possibly today link sxsw,Positive emotion,0.0
eating coolhaus ice cream sandwich google party hmmm happy sxsw,Positive emotion,0.0
really could use one tiny macbook airs read apple set temporary store sxsw sxsw,Positive emotion,0.0
mention crew ripped android party thanks us droid link sxsw,Positive emotion,0.0
data crunch sxsw crippling google voice back regular texting go,Negative emotion,1.0
new product idea pants built iphone charging dock built pocket sxsw,Positive emotion,0.0
trueexpect insidious approaches like apple subscriptions rt mention link disgraceful libraries sxsw,Negative emotion,1.0
bjdproductions even begins apple wins sxsw link tech,Positive emotion,0.0
link security guard enjoying ipad2 apple store austin sxsw,Positive emotion,0.0
unimitated fingerprint security scan link itunes ipad2 1990style sxsw,Positive emotion,0.0
flipboard bldg app appstore need wholistic mktg awareness pr strategy drive adoption dont rely apple rji sxsw,Negative emotion,1.0
tech ipad 2 gets temporary applestore sxsw link,Positive emotion,0.0
also ipad 2 ordered dont stand line wasting valuable fellowship time sxsw,Positive emotion,0.0
discovered new conversation icebreaker quothey new ipad 2 yes isquot sxsw social,Positive emotion,0.0
composed tweet acerbic cynical ipad users phone crashed dumped apps twitterpower sxsw imthatgood,Negative emotion,1.0
wish ipad right lasts longer phone awkward laptop sxsw,Positive emotion,0.0
could dangerous rt mention sweetapple listened us temp apple store near sxsw ipad2 launch link,Positive emotion,0.0
could first big news sxsw link google building new social framework,Positive emotion,0.0
google bing meet sxsw lovers tiff last month seems disappointingly friendly link,Negative emotion,1.0
google bing page rank panel ridiculously crowded al franken justin timberlake sxsw link,Negative emotion,1.0
unexpected bonus waking 4am make sxsw flight order ipad 2 right released,Positive emotion,0.0
near field communication already android phones sxsw bemyneighbor,Positive emotion,0.0
major ipad design flaw sxsw go ipad app doesnt stay open switch apps ipaddesignheadaches sxsw,Negative emotion,1.0
im headed sxsw hear talk integrated social network dynamics team synergy ive got ipad ready go,Positive emotion,0.0
bored keynote sxsw use ipad draw picture even good artist link sxswi,Positive emotion,0.0
brand focus rt mention trust zappos likability virgin product apple recipe success mention sxsw,Positive emotion,0.0
brand focuses purpose object survive amp succeed google search useful info nike sneakers performance sxsw,Positive emotion,0.0
unexpected geekout moment sxsw far talked guys bringing traveller rpg iphone,Positive emotion,0.0
stood line 30 minutes buy 2 ipads apple popup store apple sxsw ipad austin fuckyeah,Positive emotion,0.0
sam licked rt mention got ipad 2 sxsw link cc mention,Positive emotion,0.0
added sxsw flights mention matching people planes airports also downloaded mention iphone app nicely done,Positive emotion,0.0
found new mapquest iphone app turnbyturn gps free time check get reacquainted mq sxsw,Positive emotion,0.0
probably put away rt mention android party kinda embarrassed iphone sxsw,Negative emotion,1.0
makes good sense rt mention apple set open popup shop core sxsw action link via mention sxsw,Positive emotion,0.0
uber brand smart gon na move ton ipad2 apple opening popup shop austin sxsw link viamention mention,Positive emotion,0.0
localmind sounds awesome location based qampa could incredibly useful link iphone sxsw,Positive emotion,0.0
heard apple opening store downtown austin tomorrow sell ipads sxsw attendees,Positive emotion,0.0
interested hear different google buzz rt mention get ready word quotcirclesquot trending sxswi sxsw,Positive emotion,0.0
annoyed sxsw schedule app bad ui ipad fingers aint fat yall,Negative emotion,1.0
link hear apple\x89ûªs opening temporary store sxsw via mention,Positive emotion,0.0
ballroom marissagoogle talking cool projects obv love google art project sxsw,Positive emotion,0.0
